-0.743684,0.278621,0.268535,0.467772,-0.121035,0.388662,-0.335771,-0.241970,-0.013986,-0.076659,-0.056106,-0.098324,0.026664,0.052647,0.064986,0.039143,0.071810,0.016830,-0.123944,0.073530,-0.161380,0.068446,-0.063877,-0.013362,0.022594,0.049660,-0.029770,-0.022012,0.025480,-0.064806,-0.071872,-0.037251,-0.069958,0.057937,0.068055,0.004802,-0.018324,-0.021996,-0.001151,-0.052183,-0.041144,0.004083,0.025259,-0.002984,-0.015649,0.016702,0.004858,-0.016052,0.018134,0.012594,-0.008183,0.009682,-0.004256,-0.000500,0.012129,0.001368,-0.009233,-0.008152,0.025696,-0.005899,-0.002629,0.003180,-0.000630,0.012192,-0.002567,-0.002305,-0.004766,0.004862,-0.006671,0.006020,-0.007745,-0.005440,-0.003041,0.005661,0.006082
0.163989,0.811772,-0.013331,0.371135,0.167429,-0.141660,-0.216097,-0.212223,0.118944,0.242434,-0.096421,-0.040973,0.099329,0.058810,0.174139,-0.116731,0.114563,0.033191,-0.037650,-0.094631,-0.012724,0.059295,-0.033535,-0.018655,0.017951,-0.011417,-0.049905,-0.048294,-0.061525,-0.024838,0.057377,0.002329,-0.101029,-0.003172,0.075599,-0.046140,-0.008898,0.038745,-0.001562,0.027166,-0.054359,-0.016529,-0.017695,0.010751,0.012056,0.001334,0.038065,0.006714,0.028975,0.002869,-0.051437,0.011097,-0.014870,0.020836,-0.027133,-0.000227,-0.006646,-0.005151,0.027083,-0.002404,0.000445,0.007579,-0.007170,0.008297,0.007657,-0.003769,-0.009753,0.007298,0.001617,-0.007199,0.000517,-0.006416,-0.004737,-0.003301,-0.003140
-1.059965,-0.448734,0.491053,-0.104226,0.307231,0.049234,0.071782,-0.217817,-0.199396,-0.089682,0.011946,0.034015,-0.039298,0.073818,-0.047094,0.100345,0.136522,0.330131,-0.013786,0.082841,0.099472,-0.064866,0.065084,0.111711,-0.130755,0.128430,-0.032724,0.069924,0.075211,0.018396,-0.079732,0.012918,0.027941,-0.048195,-0.047540,0.081071,-0.089493,0.002966,0.037509,-0.025938,-0.028413,0.005747,0.012693,0.014721,0.014215,0.014927,-0.033250,0.042153,0.019558,-0.032411,-0.031667,0.016756,0.005883,0.012978,-0.004555,0.000962,0.003479,0.012798,0.037543,0.009649,-0.011653,0.008695,-0.002385,0.004070,-0.004691,-0.012800,-0.003319,-0.004793,0.000512,-0.005089,0.013687,-0.005313,-0.007537,-0.002831,-0.002464
-0.806900,-0.518848,-0.190166,0.050569,-0.088201,0.331321,-0.297619,-0.422981,0.072927,0.215996,-0.096955,0.055313,0.113566,0.214039,-0.269081,-0.218772,0.049688,0.008180,0.163896,0.006964,-0.051020,0.159269,-0.098717,0.061329,0.074109,-0.138276,-0.158646,-0.003225,0.006995,-0.015197,-0.125592,0.003188,-0.014698,0.078729,-0.054418,0.026122,-0.017363,-0.015200,0.042910,0.002955,-0.006233,0.022253,0.024976,-0.026096,-0.003969,0.018451,-0.010380,0.040225,0.017703,-0.020168,0.033116,0.008041,0.020667,0.010520,-0.005631,0.013628,0.014394,-0.029424,0.029625,0.009793,0.003139,0.010102,-0.008165,-0.001508,-0.002434,0.005423,0.014577,-0.003331,0.015966,-0.000149,0.004199,-0.016759,-0.003291,0.006198,-0.004867
0.249212,-0.178320,-0.131786,0.261432,-0.484865,-0.030749,0.050134,0.073932,-0.147491,-0.129931,0.011652,-0.006382,0.147637,-0.086894,-0.094919,-0.036750,-0.026420,0.000509,-0.166439,0.034749,-0.028871,-0.127548,0.052247,0.045706,0.022686,-0.137976,-0.013196,0.112775,-0.026816,-0.023783,0.090983,-0.034727,0.055417,0.048053,-0.005792,-0.071660,-0.009441,0.014630,-0.006856,-0.000286,-0.017574,0.032126,0.029043,0.017607,0.015220,0.002086,0.000993,0.007836,0.023975,0.013331,0.004125,0.006711,-0.032583,0.006365,0.006473,0.003185,0.003070,0.008126,0.032128,0.000539,0.005354,0.005150,-0.007095,0.000755,-0.006187,0.000233,-0.006308,-0.000780,-0.000907,0.000056,0.004219,-0.002568,-0.000928,0.005810,0.000631
-0.612779,-0.211735,-0.587866,0.471535,-0.165875,-0.260385,0.293604,-0.291009,-0.152703,-0.000988,-0.008621,-0.219165,0.203765,-0.056684,-0.102797,0.008499,-0.057012,-0.112176,0.029306,0.042110,-0.012964,-0.018173,0.021740,-0.186725,0.041021,0.041292,0.006039,-0.006086,0.085714,0.003206,-0.011218,-0.018273,0.030747,0.045013,-0.057863,-0.093492,-0.088960,-0.023246,-0.050835,0.042016,0.034590,0.011549,0.006324,-0.027169,-0.005064,0.027322,-0.008119,0.029638,0.011685,-0.032179,0.015031,-0.002108,-0.009936,0.004394,-0.000297,-0.000069,-0.013978,0.011241,0.035683,0.004806,0.003768,0.007262,-0.010506,0.011830,-0.003392,-0.002241,-0.004761,0.004601,-0.005445,-0.000784,-0.005775,-0.009310,-0.009131,0.002183,0.001070
-0.736569,0.120385,-0.058603,0.714347,-0.621588,0.064689,-0.234230,0.368016,0.302293,-0.126504,-0.016367,-0.247962,0.264815,-0.041719,-0.125722,-0.124389,-0.056651,0.000757,-0.188468,0.018669,0.113074,0.224089,-0.036132,0.059862,0.000222,0.028524,-0.089205,0.054286,-0.020373,-0.123595,0.037592,0.026361,0.058114,0.017310,-0.030790,0.114013,0.018879,-0.029489,0.029257,-0.015113,-0.032608,0.010584,0.018025,-0.029805,-0.012005,0.040476,-0.015447,0.001899,-0.006321,-0.024274,-0.018356,0.031955,0.010875,-0.001327,-0.003364,0.004410,0.000339,-0.005433,0.021318,-0.027917,0.006022,0.006761,-0.004120,-0.005042,-0.003562,-0.004767,0.007515,0.008240,-0.008798,0.003130,0.002599,-0.010459,-0.007220,0.002348,-0.004063
0.024451,0.449276,0.443858,-0.178780,-0.210430,0.175035,0.093142,-0.358907,-0.186070,0.066191,-0.089378,-0.013601,-0.035785,0.060801,0.213532,-0.085358,0.029244,0.158994,0.046358,-0.078214,0.043171,-0.071698,-0.129421,0.013801,0.001757,0.010864,-0.070865,0.030407,-0.078303,0.043925,-0.022887,-0.035286,0.015933,-0.063951,-0.005606,0.042099,-0.021925,0.048687,0.013043,-0.000633,-0.012834,0.024002,0.033784,-0.021263,0.009901,0.011358,0.003461,0.013721,0.022820,-0.009601,-0.031945,0.032700,0.010995,0.013810,0.004845,0.001725,0.008689,-0.001988,0.009117,-0.022053,0.006034,0.000885,-0.003038,-0.009114,-0.006221,0.014230,0.011137,-0.000366,0.010231,-0.007130,0.003146,-0.006671,-0.007011,0.013777,-0.003253
-0.332464,0.743474,-0.434060,-0.027804,-0.458437,0.440197,-0.121340,-0.202838,-0.241316,-0.254131,0.068651,-0.060314,-0.101938,-0.095788,0.081364,-0.065421,-0.133360,0.009605,0.099796,0.158683,-0.003044,0.008374,0.001280,-0.054626,-0.013258,0.054516,-0.056777,-0.048353,-0.013647,0.014721,-0.017724,-0.075773,-0.043561,-0.002815,-0.006563,-0.003556,-0.026676,-0.012514,-0.014937,-0.005904,-0.001755,0.096819,0.006135,-0.036239,0.022937,0.034843,-0.018942,-0.012163,0.014574,0.010833,0.009913,-0.008112,0.022902,0.001996,-0.009229,-0.013073,0.004323,-0.003772,0.030991,-0.003716,0.005518,0.000412,-0.000403,0.003393,-0.003171,-0.006949,0.000840,-0.001692,0.010325,-0.002035,0.007145,-0.005714,-0.002303,0.002730,0.003621
-1.078807,0.014024,0.909050,-0.467515,-0.023594,0.531563,-0.316897,0.105416,0.122268,-0.187225,-0.257000,0.056667,-0.192236,-0.001521,0.111042,0.061170,-0.159380,-0.086858,-0.108187,0.055021,0.160061,0.056387,-0.000389,0.023133,0.114816,-0.047696,0.046213,-0.013063,0.047784,-0.127025,0.002744,-0.045459,-0.089558,0.007773,-0.017917,-0.006409,-0.049737,0.030941,0.033443,0.018307,0.000076,0.030608,0.023292,0.022331,0.007026,-0.036803,-0.003497,-0.022916,0.035750,0.006550,0.006981,0.010410,0.000855,0.001451,-0.023156,-0.027794,-0.002423,-0.005928,0.026559,0.020038,0.007829,0.009745,-0.006909,-0.008966,-0.005178,0.001085,-0.013912,-0.000990,0.010870,-0.001366,0.004817,-0.003981,-0.000619,0.003609,0.003119
-0.796017,-0.923544,-0.454562,-0.927665,-0.101026,0.014154,-0.110491,-0.082381,-0.196977,-0.411711,0.437478,0.092081,0.397117,-0.065933,0.094243,-0.003388,0.042310,0.049849,0.003876,-0.073774,0.198757,-0.125821,-0.058042,-0.015138,-0.013572,0.021241,0.002975,-0.052106,-0.050767,0.019416,-0.048924,0.010933,0.005370,-0.107542,0.102044,-0.021786,-0.027735,-0.001153,-0.044461,0.007544,-0.007159,-0.002636,0.009057,0.016718,0.011426,0.024828,0.005242,0.009332,-0.018414,-0.019575,-0.021846,0.000804,-0.006517,-0.002486,-0.010895,0.001036,0.021213,0.001402,0.011031,-0.005823,0.013165,0.013911,0.013428,0.000150,0.002448,0.001568,0.010444,-0.001997,0.004038,0.003832,0.001647,0.003807,-0.000083,0.002351,-0.004948
0.601577,-1.042637,-0.264183,-0.349206,0.106306,-0.147743,-0.102979,0.359038,-0.121863,0.119574,-0.212095,0.095336,-0.051130,0.067111,0.188882,0.036297,-0.080171,0.043479,-0.007847,-0.141316,0.008411,-0.045371,-0.090275,0.001462,-0.020515,-0.068658,0.020667,0.026413,-0.046621,0.091867,-0.011230,-0.014193,-0.009523,-0.028259,0.047421,0.037478,0.018831,0.053162,0.002841,0.028027,-0.040377,0.002802,-0.005866,-0.029967,0.036310,-0.018094,-0.018284,0.016436,-0.021442,-0.003455,0.013856,-0.017507,0.016509,0.009697,-0.007910,-0.001059,-0.005930,-0.026146,-0.008070,-0.006669,0.006709,0.005983,0.002514,0.004596,0.006061,0.018753,0.000531,0.008509,0.001224,0.011039,-0.007355,-0.004105,0.002506,0.004897,0.000251
0.698684,-0.286928,1.198624,-0.239480,-0.201200,-0.018465,0.160359,0.227249,-0.160162,-0.060965,0.038928,-0.028884,-0.165211,0.156621,0.117144,0.133767,-0.062697,-0.054423,-0.071975,-0.006081,-0.116549,-0.075241,-0.042138,-0.115927,0.049359,0.078147,0.001948,0.211454,-0.023795,0.111276,-0.090869,0.016341,-0.043268,-0.006978,0.010201,-0.041616,0.058240,0.009536,-0.000307,0.020943,0.006460,0.035627,-0.014426,0.016282,-0.054142,0.000208,-0.029304,-0.031566,0.001342,0.005431,-0.005328,-0.012448,0.000689,-0.014921,-0.006806,-0.016659,-0.012562,0.020365,-0.001429,-0.015639,0.006732,0.003377,0.003927,-0.001160,0.010596,0.013989,0.000269,-0.010333,0.009831,0.012183,0.011098,0.004628,0.007741,0.003491,-0.000489
-0.838402,-0.319145,0.250116,0.243216,-0.010480,-0.042496,-0.172040,-0.181217,0.036106,-0.129268,0.000615,0.071554,0.086180,-0.113850,-0.090695,-0.189136,0.043591,-0.158382,0.051262,-0.003241,0.089464,0.059843,0.097889,-0.050103,-0.008049,0.042487,0.149935,0.017683,0.124921,-0.000870,-0.061459,0.009033,0.000518,-0.066765,0.009264,0.076459,0.028461,0.027284,0.037384,-0.063186,0.004652,-0.013472,-0.017412,-0.031534,0.007007,0.010602,-0.054738,-0.033700,-0.010390,-0.034279,0.017613,-0.000438,-0.019074,-0.001774,-0.013543,-0.003227,-0.001846,0.001850,0.004091,-0.001319,0.009044,0.005880,-0.005318,-0.002840,0.003067,0.016481,0.003787,0.000993,0.006931,0.010115,-0.005819,0.001473,0.006401,-0.007485,-0.002592
-0.028660,-0.047661,-0.218705,-0.119498,-0.179332,0.103573,-0.270573,-0.253329,0.095904,0.033156,-0.048033,0.069011,-0.115974,0.098291,0.068692,-0.006727,-0.002609,-0.037711,0.043520,-0.017124,-0.174463,0.002994,-0.091791,-0.083834,0.075801,0.071928,-0.090760,0.016694,-0.033902,-0.003156,-0.040233,0.000745,-0.042103,-0.045336,0.059905,0.032920,-0.020997,0.017098,0.011812,-0.000648,0.006759,0.014556,0.005057,0.025608,0.024101,-0.008311,0.006282,-0.011412,-0.020154,-0.021315,-0.012436,-0.018224,0.000358,-0.005984,-0.000080,-0.002108,0.003933,-0.010681,0.003576,0.006240,0.009637,0.008083,0.019019,-0.002145,0.004099,0.006463,0.001103,0.005674,0.011841,0.003093,0.001348,-0.002585,-0.000542,-0.006357,-0.006095
-0.768514,-0.494703,-0.228413,0.413617,-0.246967,-0.692488,0.413484,-0.173378,-0.139359,0.000535,0.317210,-0.052499,0.408277,0.055228,-0.073392,0.012895,-0.094047,-0.262568,0.130955,0.031960,-0.052973,0.147223,-0.077049,-0.019918,0.075637,0.039120,-0.044241,0.063272,0.069969,-0.099062,0.011474,0.069740,-0.112937,0.039833,0.022906,-0.009392,-0.023486,0.028936,0.035967,0.023187,0.032884,-0.012893,-0.008375,-0.029421,-0.025119,-0.024344,-0.061414,0.011533,-0.010942,0.021909,0.004471,0.014611,0.020377,0.006223,0.006593,-0.006058,-0.018774,-0.001222,0.001676,0.015577,0.009691,-0.005665,0.002949,-0.001348,0.002185,0.009269,-0.000683,-0.013087,0.006432,0.016054,-0.001392,-0.004270,-0.007581,-0.004628,0.001690
-0.542668,0.245366,-0.272860,-0.081380,0.254632,0.036796,0.340251,0.040927,0.044305,0.327148,-0.017980,0.021383,0.082599,0.283167,0.043050,-0.204311,-0.007111,-0.032624,0.129940,0.196771,0.079749,-0.007017,0.022423,0.012037,0.027942,-0.059146,-0.094645,-0.120715,-0.064057,0.021299,-0.081846,0.027585,0.006940,-0.019138,0.027364,-0.027410,0.069928,-0.010795,0.041264,0.046337,0.053715,0.002257,0.008398,0.024455,0.018155,0.000332,-0.043671,-0.016959,-0.003776,-0.026058,0.001747,0.007474,-0.006999,0.017508,-0.009447,0.035439,0.005589,0.043912,-0.000726,0.004340,0.005614,0.004443,-0.007193,-0.000504,0.003335,0.018681,0.005554,0.000360,0.003003,0.012097,0.001002,-0.000501,0.003419,-0.000230,0.001408
-0.602620,0.423255,0.264386,0.171041,-0.014105,0.023044,0.004101,-0.200773,0.004654,-0.151773,0.020909,0.027329,-0.140359,0.157974,-0.223566,0.054780,0.116270,0.189142,0.058741,0.044339,0.041353,0.040322,0.004917,0.012134,-0.050952,0.036375,-0.032616,0.066904,-0.027644,0.015014,-0.035628,0.018593,-0.083984,0.015001,-0.007757,0.087363,-0.097777,0.012476,0.010076,0.055664,-0.033015,0.012615,-0.006226,0.005381,0.016501,-0.014066,-0.001701,-0.012054,-0.009925,-0.005733,-0.025548,0.019282,-0.024704,-0.000832,0.002050,0.005135,-0.012566,-0.000346,0.003500,-0.005488,0.005282,0.008685,0.006461,-0.000915,0.005821,0.014149,0.002484,-0.000781,-0.000367,0.013240,-0.004908,0.004662,0.006183,0.003080,0.000691
0.207401,0.460323,0.256620,0.088682,0.156001,0.003197,0.009356,0.188480,0.124632,-0.077123,0.019206,-0.154971,0.198823,0.094863,-0.032272,-0.032392,0.099261,0.019510,0.042269,-0.045341,0.055511,0.153484,-0.022311,-0.131277,-0.049109,0.096357,-0.134766,0.054246,-0.053572,0.086195,-0.020087,-0.013576,0.002778,0.041927,0.027590,0.008528,0.010060,-0.029239,0.051726,0.037421,0.010948,0.004756,-0.005906,-0.011192,0.007879,-0.040783,-0.011460,-0.011524,-0.002296,0.008443,0.006413,-0.012136,0.012946,-0.004821,-0.031961,-0.015774,0.017858,0.012332,0.003158,0.008540,0.014086,0.008246,0.019441,-0.005194,0.010808,0.015260,-0.012579,0.006159,0.006145,0.009865,-0.002395,-0.003064,0.005475,-0.005365,-0.003717
0.428962,-0.712017,0.151602,0.220492,-0.334929,-0.243286,-0.181094,-0.074618,0.169825,-0.411173,-0.251544,-0.104923,0.029231,-0.219798,-0.190770,0.051293,0.153586,-0.003840,-0.013664,0.008790,0.185493,0.021347,-0.008259,-0.010691,0.070267,-0.072941,-0.073493,0.041688,0.042007,0.164376,0.044555,0.039071,-0.038163,0.041487,0.028714,0.054201,-0.105193,-0.025694,-0.060482,0.014807,0.003447,0.048765,-0.012717,0.028304,-0.034553,-0.007205,-0.007595,-0.011326,-0.017714,0.003311,-0.020618,0.009752,-0.025475,0.013507,0.015119,0.007081,-0.023911,-0.003887,-0.002684,0.018288,0.003559,0.007711,-0.000702,0.017670,0.013624,0.014925,0.008005,0.008889,0.004646,0.011977,0.007460,0.000853,-0.000474,0.008345,-0.000396
0.741700,0.042779,0.283268,0.038517,0.031743,0.178644,-0.042427,-0.175011,0.028371,0.207545,0.198752,0.080227,-0.062945,-0.035622,0.123322,0.036785,-0.028757,-0.073507,-0.140124,-0.197438,0.117581,-0.022080,-0.047703,-0.041952,0.024150,-0.087946,-0.016415,0.032380,-0.031406,-0.076333,-0.011511,-0.035885,0.004853,-0.093325,0.007561,0.053564,-0.007684,-0.013956,0.044470,0.003173,-0.021131,-0.009109,0.009954,-0.057634,-0.038721,-0.034082,0.005931,0.037340,-0.046992,-0.002025,0.001455,0.003340,0.004113,-0.003543,-0.020718,-0.023036,0.002473,0.002464,-0.011645,-0.004035,-0.001710,0.005435,-0.000981,-0.015694,-0.001631,0.018419,-0.007330,-0.000162,0.011787,0.006906,-0.002203,0.000046,0.001822,0.000387,-0.002896
0.523811,-0.123672,0.023483,0.013544,0.289310,0.105056,0.053579,0.299556,-0.094969,0.046994,-0.194026,-0.278142,-0.188853,-0.051144,0.110890,-0.079497,-0.222198,0.181477,0.021971,0.125335,-0.053415,-0.005852,0.094380,0.027816,0.077325,-0.067207,-0.079148,0.061566,0.001810,0.063514,-0.035483,0.046851,-0.049456,-0.004939,0.012856,-0.008922,0.050858,0.015344,0.005180,-0.008183,0.018607,-0.029912,0.014182,-0.050146,-0.025621,-0.029529,-0.003492,-0.029511,-0.007549,0.011837,0.012862,-0.002676,0.010842,0.014847,-0.002061,-0.008495,0.004115,-0.005338,0.006530,0.002493,0.001354,0.004979,0.009745,0.001884,0.001779,0.017756,-0.001232,-0.013163,0.006762,0.012533,-0.004014,-0.001042,0.004808,-0.001657,0.005207
0.268106,0.154357,0.240134,0.061367,-0.137656,0.253558,0.126456,-0.187974,0.210077,0.163357,-0.092789,-0.101446,-0.035210,-0.103336,-0.138231,0.017460,0.105807,0.067652,-0.047022,-0.090232,0.035554,-0.065315,0.090829,-0.065977,-0.008979,-0.113460,-0.056182,-0.039497,-0.028435,0.004737,0.014637,0.026503,0.002650,0.008799,0.032297,-0.013548,0.033496,0.034405,0.002277,0.032215,-0.022986,0.014839,0.015977,-0.025356,-0.025159,-0.041926,-0.032274,-0.008007,-0.001663,0.012462,0.011632,-0.002661,0.006700,0.000918,-0.005939,-0.008187,0.034962,0.001733,0.007601,0.006619,-0.002337,0.009188,-0.002846,-0.009459,0.001112,0.003573,-0.006365,0.000687,0.003877,0.008916,-0.003446,0.003242,0.002017,0.003167,0.001411
-0.089283,0.266950,-0.855350,0.335122,0.572794,0.135872,0.213008,0.026158,-0.449324,-0.069156,-0.036710,-0.051924,0.019744,0.158639,0.242147,0.122552,-0.086500,-0.043513,-0.184978,-0.002236,-0.235268,-0.134169,0.049448,-0.043601,-0.012616,-0.132039,0.070646,-0.007953,0.044611,-0.023190,-0.096263,-0.021255,0.045133,0.050157,-0.035922,-0.014296,-0.084822,-0.008491,0.066180,0.019777,0.003559,0.000662,0.009393,-0.011318,0.016932,-0.034186,0.061850,-0.007951,-0.024406,0.034726,-0.010349,-0.002192,0.003566,0.002811,0.002762,0.003024,-0.029604,0.020827,0.007102,-0.009848,-0.002750,0.004679,0.012460,0.006632,-0.007055,0.006674,0.012732,-0.003849,0.001570,0.016738,-0.010135,0.000175,0.002803,-0.000677,0.002454
